"m_date","m_open_split_adjusted","m_high_split_adjusted","m_low_split_adjusted","m_close_split_adjusted","m_volume_split_adjusted","m_close_dividend_and_split_adjusted"
2019-02-14,273.77999877929690,275.64001464843750,272.86999511718750,274.38000488281250,83234400,245.45471191406250
2019-02-15,276.35998535156250,277.41000366210940,276.13000488281250,277.36999511718750,97088700,248.12956237792970
2019-02-19,276.48001098632810,278.57998657226560,276.47000122070310,277.85000610351560,59120800,248.55895996093750
2019-02-20,277.80999755859375,278.92001342773440,277.25000000000000,278.41000366210940,76610800,249.05993652343750
2019-02-21,277.70001220703125,278.10000610351560,276.35000610351560,277.42001342773440,64214700,248.17424011230470
2019-02-22,278.10998535156250,279.35998535156250,277.39999389648440,279.14001464843750,78114600,249.71301269531250
2019-02-25,280.73001098632810,281.30999755859375,279.42999267578125,279.51998901367190,69030700,250.05288696289062
2019-02-26,279.13000488281250,280.29998779296875,278.89999389648440,279.32000732421875,56844100,249.87396240234375
2019-02-27,278.51998901367190,279.58999633789060,277.48001098632810,279.20001220703125,56921600,249.76657104492188
2019-02-28,278.95999145507810,279.45001220703125,278.32000732421875,278.67999267578125,69268300,249.30151367187500
2019-03-01,280.44000244140625,280.88000488281250,278.82000732421875,280.42001342773440,78880500,250.85800170898438
2019-03-04,281.60000610351560,281.86999511718750,276.83999633789060,279.39999389648440,106494600,249.94554138183594
2019-03-05,279.54000854492190,279.76000976562500,278.41000366210940,279.01998901367190,59114600,249.60563659667970
2019-03-06,279.14999389648440,279.16000366210940,276.97000122070310,277.32998657226560,75039800,248.09384155273438
2019-03-07,276.82998657226560,276.98999023437500,274.07000732421875,275.01000976562500,94885100,246.01840209960938
2019-03-08,272.94000244140625,274.64999389648440,272.42001342773440,274.45999145507810,85795800,245.52635192871094
2019-03-11,275.26000976562500,278.61999511718750,275.23001098632810,278.44000244140625,65098900,249.08679199218750
2019-03-12,279.05999755859375,280.07000732421875,278.85000610351560,279.48999023437500,79667500,250.02607727050780
2019-03-13,280.48001098632810,282.38000488281250,280.29998779296875,281.33999633789060,80639200,251.68103027343750
2019-03-14,281.36999511718750,281.83999633789060,280.67001342773440,281.16000366210940,67518400,251.52011108398438
2019-03-15,280.54000854492190,282.20999145507810,280.32998657226560,281.30999755859375,81309000,252.76271057128906
2019-03-18,281.54998779296875,282.66000366210940,281.29998779296875,282.32998657226560,62199800,253.67916870117188
2019-03-19,283.51000976562500,284.35998535156250,281.41000366210940,282.39999389648440,90268100,253.74212646484375
2019-03-20,282.16000366210940,283.50000000000000,280.32000732421875,281.54998779296875,84609200,252.97833251953125
2019-03-21,280.64001464843750,285.17999267578125,280.58999633789060,284.73001098632810,79550400,255.83570861816406
2019-03-22,283.22000122070310,283.79998779296875,279.17999267578125,279.25000000000000,122659300,250.91172790527344
2019-03-25,278.86999511718750,280.19000244140625,277.64001464843750,279.04000854492190,85575200,250.72308349609375
2019-03-26,280.98999023437500,282.17999267578125,279.55999755859375,281.11999511718750,68125900,252.59207153320312
2019-03-27,281.10998535156250,281.76000976562500,277.92999267578125,279.64999389648440,72224700,251.27113342285156
2019-03-28,280.35000610351560,281.20999145507810,279.07000732421875,280.70999145507810,56238500,252.22351074218750
2019-03-29,282.39001464843750,282.83999633789060,281.14001464843750,282.48001098632810,82186800,253.81394958496094
2019-04-01,284.70001220703125,286.16000366210940,284.39999389648440,285.82998657226560,77617900,256.82403564453125
2019-04-02,286.04000854492190,286.23001098632810,285.08999633789060,285.97000122070310,40070400,256.94976806640625
2019-04-03,287.32000732421875,287.76000976562500,285.75000000000000,286.42001342773440,68243200,257.35415649414060
2019-04-04,286.77999877929690,287.45999145507810,286.01000976562500,287.17999267578125,48997500,258.03707885742190
2019-04-05,287.92001342773440,288.63000488281250,287.60000610351560,288.57000732421875,58621700,259.28601074218750
2019-04-08,288.10000610351560,288.91000366210940,287.36999511718750,288.79000854492190,53566300,259.48352050781250
2019-04-09,287.72000122070310,288.07998657226560,286.70001220703125,287.30999755859375,66142300,258.15383911132810
2019-04-10,287.76998901367190,288.39001464843750,287.30999755859375,288.29000854492190,52601500,259.03430175781250
2019-04-11,288.82998657226560,288.83999633789060,287.57998657226560,288.20999145507810,55093100,258.96246337890625
2019-04-12,290.00000000000000,290.47000122070310,288.26000976562500,290.16000366210940,69727800,260.71466064453125
2019-04-15,290.23999023437500,290.35000610351560,289.07998657226560,289.97000122070310,49596700,260.54385375976560
2019-04-16,290.95001220703125,291.01000976562500,289.50000000000000,290.16000366210940,52153200,260.71466064453125
2019-04-17,291.39999389648440,291.42999267578125,288.98999023437500,289.45001220703125,58268300,260.07662963867190
2019-04-18,290.10000610351560,290.32000732421875,288.66000366210940,290.01998901367190,68708500,260.58874511718750
2019-04-22,289.17001342773440,290.44000244140625,289.07000732421875,290.26998901367190,40160100,260.81344604492190
2019-04-23,290.67999267578125,293.14001464843750,290.42001342773440,292.88000488281250,52246600,263.15856933593750
2019-04-24,292.79000854492190,293.16000366210940,292.07000732421875,292.23001098632810,50392900,262.57452392578125
2019-04-25,292.11999511718750,292.77999877929690,290.73001098632810,292.04998779296875,57770900,262.41284179687500
2019-04-26,292.10000610351560,293.48999023437500,291.23999023437500,293.41000366210940,50916400,263.63476562500000
2019-04-29,293.51000976562500,294.45001220703125,293.41000366210940,293.86999511718750,57197700,264.04815673828125
2019-04-30,293.48999023437500,294.33999633789060,291.92001342773440,294.01998901367190,81111700,264.18292236328125
2019-05-01,294.72000122070310,294.95001220703125,291.79998779296875,291.80999755859375,71671900,262.19717407226560
2019-05-02,291.67999267578125,292.70001220703125,289.51998901367190,291.17999267578125,65030200,261.63113403320310
2019-05-03,292.82000732421875,294.33999633789060,291.29998779296875,294.02999877929690,56543700,264.19180297851560
2019-05-06,289.25000000000000,293.30999755859375,288.89999389648440,292.82000732421875,107198100,263.10470581054690
2019-05-07,290.14999389648440,290.80999755859375,285.80999755859375,287.92999267578125,144729900,258.71087646484375
2019-05-08,287.52999877929690,289.42999267578125,286.86999511718750,287.52999877929690,91568300,258.35147094726560
2019-05-09,285.23001098632810,287.32998657226560,283.29998779296875,286.66000366210940,103471100,257.56982421875000
2019-05-10,285.61999511718750,288.94000244140625,282.29998779296875,288.10000610351560,112429300,258.86358642578125
2019-05-13,282.42001342773440,283.48999023437500,279.92999267578125,280.85998535156250,127290500,252.35842895507812
2019-05-14,281.98999023437500,285.10000610351560,281.85000610351560,283.39999389648440,77003200,254.64056396484375
2019-05-15,281.58999633789060,285.76998901367190,281.35998535156250,285.05999755859375,73956400,256.13211059570310
2019-05-16,285.83999633789060,289.20999145507810,285.76000976562500,287.70001220703125,76749600,258.50424194335940
2019-05-17,285.14001464843750,288.60000610351560,285.11999511718750,285.83999633789060,100353000,256.83300781250000
2019-05-20,284.05999755859375,285.95999145507810,283.11999511718750,283.95001220703125,62877600,255.13475036621094
2019-05-21,285.82998657226560,286.92999267578125,285.54998779296875,286.51000976562500,46847100,257.43496704101560
2019-05-22,285.45001220703125,286.69000244140625,285.10000610351560,285.63000488281250,49482500,256.64428710937500
2019-05-23,283.16000366210940,283.20999145507810,280.57000732421875,282.14001464843750,98733800,253.50837707519530
2019-05-24,283.73999023437500,284.20001220703125,282.08999633789060,282.77999877929690,55268100,254.08348083496094
2019-05-28,283.08999633789060,284.14999389648440,280.13000488281250,280.14999389648440,70029400,251.72041320800780
